Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age 
0,"C Karton, MD Gilchrist, TB Hoshizaki",Profiling position specific head trauma in professional American football based on impact magnitude and frequency,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S1.1.abstract,,917,4/12/19,,,,,,,,,0,0,0,3,1
0,"YN Wu, J Gravel, M White, J Avery, T Enis, C Stark…",Stable recovery during and after 6-week aerobic exercise with limbs blood flow restriction and body cooling in post-concussion syndrome,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S20.2.abstract,,918,4/12/19,,,,,,,,,0,0,0,7,1
0,F Majid,A comprehensive “Concussion Recovery Program” with emphasis on brain coaching and EEG-based neurofeedback therapy: A retrospective analysis,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S19.2.abstract,,919,4/12/19,,,,,,,,,0,0,0,1,1
0,"C Ian, H Justin, AH Yazan, Z Glynnis, C Javier",Early prophylactic treatment reduces development of chronic post traumatic headache after concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S29.2.abstract,,920,4/12/19,,,,,,,,,0,0,0,5,1
0,B Nikesh,The gaps of concussion policy in soccer: A visual review,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S23.4.abstract,,921,4/12/19,,,,,,,,,0,0,0,1,1
0,"AH Ahn, SM Lucas",Symptom-based clinical profiles in the classification of post-traumatic headache,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S28.2.abstract,,922,4/12/19,,,,,,,,,0,0,0,2,1
0,"RM Lee, L Espana, R Prost, A Nencka, K Koch…",Quantitative analysis of neurometabolites in adolescents with persistent symptoms following concussion using magnetic resonance spectroscopy,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S13.3.abstract,,923,4/12/19,,,,,,,,,0,0,0,6,1
0,"J McVige, VH Bargnes, S Shukri, L Mechtler","Cannabis, concussion, and chronic pain: An ongoing retrospective analysis at Dent Neurologic Institute in Buffalo, NY",2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S18.3.abstract,,924,4/12/19,,,,,,,,,0,0,0,4,1
0,"C Bennett-Brown, S Ostrowski-Delahanty, TL Johnson…",Migraine phenotype prolongs recovery time in traumatic brain injury (TBI),2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S17.3.abstract,,925,4/12/19,,,,,,,,,0,0,0,4,1
0,"AT Harrison, V Sicard, RD Moore","Psycho-affective health, cognition and neurophysiological function following sports-related concussion in symptomatic and asymptomatic athletes",2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S11.1.abstract,,926,4/12/19,,,,,,,,,0,0,0,3,1
0,"H Matthew, C Nicole, HG Emily, H Nicholas…",Y-Balance test asymmetry is greater in collegiate athletes with a history of concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S26.1.abstract,,927,4/12/19,,,,,,,,,0,0,0,5,1
0,"S Bobula, J Skarda-Craft, A Souvignier",Dual tasking to optimize performance for the tactical athlete,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S21.2.abstract,,928,4/12/19,,,,,,,,,0,0,0,3,1
0,"JC Lortie, V Sicard, RD Moore, D Ellemberg",Executive functions in adolescent hockey players competing with different rules for body checking,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S23.2.abstract,,929,4/12/19,,,,,,,,,0,0,0,4,1
0,"SC Rose, K Yeates, MT McCarthy, DR Fuerst, P Ercole…",Head impact burden and change in neurocognitive function over 2 seasons of youth football participation,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S27.1.abstract,,930,4/12/19,,,,,,,,,0,0,0,6,1
0,"S Matthew, E Mill",The epidemiology of sport related concussion in Brazilian Jiu-Jitsu,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S8.3.abstract,,931,4/12/19,,,,,,,,,0,0,0,2,1
0,"M Popovich, A Almeida, J Freeman, JT Eckner…",Use of supervised exercise during recovery following sports-related concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S15.3.abstract,,932,4/12/19,,,,,,,,,0,0,0,5,1
0,"Y Hiramoto, H Nakayama, S Iwabuchi",Effects on intracranial cerebral blood flow by history of concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S5.2.abstract,,933,4/12/19,,,,,,,,,0,0,0,3,1
0,"F Santos, JB Caccese, M Gongora, I Sotnek, E Kaye…",Greater exposure to repetitive subconcussive head impacts is associated with vestibular dysfunction and balance impairments during walking,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S27.2.abstract,,934,4/12/19,,,,,,,,,0,0,0,6,1
0,"BS Gunn, AT Harrison, RD Moore",The effects of submaximal aerobic exercise on heart rate variability in adolescent athletes with history of concussion,2018,Neurology,AAN Enterprises,https://n.neurology.org/content/91/23_Supplement_1/S26.2.abstract,,935,4/12/19,,,,,,,,,0,0,0,3,1
0,"R Li, G Dai, Z Wang, S Yu, Y Xie",Using signal-to-noise ratio to connect the quality assessment of natural and medical images,2018,… International Conference on …,spiedigitallibrary.org,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/10806/108064Q/Using-signal-to-noise-ratio-to-connect-the-quality-assessment/10.1117/12.2503084.short,,936,4/12/19,,,,,,,,,0,0,0,5,1
1,"PR Millar, DA Balota, GB Maddox, JM Duchek…","Process dissociation analyses of memory changes in healthy aging, preclinical, and very mild Alzheimer disease: Evidence for isolated recollection deficits.",2017,…,psycnet.apa.org,https://psycnet.apa.org/fulltext/2017-06958-001.html,"https://scholar.google.com/scholar?cites=13868837765277630837&as_sdt=5,34&sciodt=0,34&hl=en",937,4/12/19,,,,,,,,,1,0.5,0,5,2
0,C Joseph,Catherene Joseph,2014,,era.library.ualberta.ca,https://era.library.ualberta.ca/items/c015d2b5-d6f9-4337-bcdd-f506fb079f33/view/a778e6ad-4816-41ab-9fe5-6f3df5b77842/Joseph_Catherene_Spring2014.pdf,,938,4/12/19,PDF,,,,,,,,0,0,0,1,5
0,S Keihaninejad,Quantitation in MRI: application to ageing and epilepsy,2010,,spiral.imperial.ac.uk,https://spiral.imperial.ac.uk/handle/10044/1/6437,,939,4/12/19,,,,,,,,,0,0,0,1,9
23,"V Rawji, M Ciocca, A Zacharia, D Soares, D Truong…",tDCS changes in motor excitability are specific to orientation of current flow,2018,Brain stimulation,Elsevier,https://www.sciencedirect.com/science/article/pii/S1935861X17309579,"https://scholar.google.com/scholar?cites=14603971218531779401&as_sdt=5,34&sciodt=0,34&hl=en",940,4/12/19,HTML,,,,,,,,23,23,4,6,1
0,AM Daugherty,Accumulation Of Subcortical Iron As A Modifier Of Volumetric And Cognitive Decline In Healthy Aging: Two Longitudinal Studies,2014,,digitalcommons.wayne.edu,http://digitalcommons.wayne.edu/cgi/viewcontent.cgi?article=1963&context=oa_dissertations,,941,4/12/19,PDF,,,,,,,,0,0,0,1,5
10,"H Talasan, M Scheiman, X Li, TL Alvarez",Disparity vergence responses before versus after repetitive vergence therapy in binocularly normal controls,2016,Journal of vision,jov.arvojournals.org,https://jov.arvojournals.org/article.aspx?articleid=2481460,"https://scholar.google.com/scholar?cites=16650145443423418719&as_sdt=5,34&sciodt=0,34&hl=en",942,4/12/19,HTML,,,,,,,,10,3.33,3,4,3
0,P Session,"Monday, December 5, 2011",2011,Neuropsychopharmacology,nature.com,https://www.nature.com/articles/npp2011290,,943,4/12/19,,,,,,,,,0,0,0,1,8
0,"H Lu, I Uh",Vascular space occupancy (VASO) imaging of A cerebral blood volume,2013,Clinical Perfusion MRI: Techniques and Applications,books.google.com,https://books.google.com/books?hl=en&lr=&id=Kbg0elHMdh4C&oi=fnd&pg=PA89&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=f1z_oXjbEw&sig=ckVhyt_WPOO5-u3zThZI0522V-o,,944,4/12/19,,,,,,,,,0,0,0,2,6
1,ATWOFOF CHEMORADIATION,Dysphagia research society annual meeting and post-graduate course,2013,Dysphagia,search.proquest.com,http://search.proquest.com/openview/691d246236fce1d3f6260a20efd8c6c6/1?pq-origsite=gscholar&cbl=31829,"https://scholar.google.com/scholar?cites=11816568373815160012&as_sdt=5,34&sciodt=0,34&hl=en",945,4/12/19,HTML,,,,,,,,1,0.17,1,1,6
0,SB Shaw,A Novel Framework Using Brain Computer Interfacing & EEG Microstates To Characterize Cognitive Functionality,2016,,macsphere.mcmaster.ca,https://macsphere.mcmaster.ca/handle/11375/20729,,946,4/12/19,,,,,,,,,0,0,0,1,3
0,GJ Matheson,"Reliability, replicability and reproducibility in PET Imaging",2018,,openarchive.ki.se,http://openarchive.ki.se/xmlui/handle/10616/46523,,947,4/12/19,,,,,,,,,0,0,0,1,1
14,"CK Tamnes, DR Roalf, AL Goddings, C Lebel","Diffusion MRI of white matter microstructure development in childhood and adolescence: methods, challenges and progress",2018,Developmental cognitive …,Elsevier,https://www.sciencedirect.com/science/article/pii/S1878929317300087,"https://scholar.google.com/scholar?cites=2442872854196533542&as_sdt=5,34&sciodt=0,34&hl=en",948,4/12/19,HTML,,,,,,,,14,14,4,4,1
0,"ZM Cook, JT Duda, JR Stone, DL Gillen, A Michael",The ANTs Longitudinal Cortical Thickness Pipeline,,biorxiv.org,,https://www.biorxiv.org/content/biorxiv/early/2018/08/16/170209.full-text.pdf,,949,4/12/19,PDF,,,,,,,,0,0,0,5,
0,J Shotbolt,Molecular imaging of dopamine synthesis and release,2013,,spiral.imperial.ac.uk,https://spiral.imperial.ac.uk/handle/10044/1/11152,,950,4/12/19,,,,,,,,,0,0,0,1,6
0,JR Ramirez,Subcortical Hyperintensities in Alzheimer's Disease and the Elderly: An MRI-based Study Examining Signs of Cerebrovascular Disease and Dementia,2012,,tspace.library.utoronto.ca,https://tspace.library.utoronto.ca/handle/1807/34861,,951,4/12/19,,,,,,,,,0,0,0,1,7
0,"H Talasan, M Scheiman, X Li, TL Alvarez",Disparity vergence responses before versus after repetitive,2016,,iovs.arvojournals.org,https://iovs.arvojournals.org/data/journals/jov/934836/i1534-7362-16-1-7.pdf,,952,4/12/19,PDF,,,,,,,,0,0,0,4,3
0,"MA Gramlich, SM Neer, DC Beidel…",A Functional Near‐Infrared Spectroscopy Study of Trauma‐Related Auditory and Olfactory Cues: Posttraumatic Stress Disorder or Combat Experience?,2017,Journal of traumatic …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/jts.22239,,953,4/12/19,,,,,,,,,0,0,0,4,2
0,JM Rasmussen,Image Based Interrogation of Brain and Body Composition in Human Newborns,2016,,escholarship.org,https://escholarship.org/uc/item/266667qm,,954,4/12/19,,,,,,,,,0,0,0,1,3
0,JE Kleinman,"Panel and Study Groups Monday, December 09, 2013",2013,Neuropsychopharmacology,nature.com,https://www.nature.com/articles/npp2013278,,955,4/12/19,,,,,,,,,0,0,0,1,6
26,"RN Gunn, M Slifstein, GE Searle…",Quantitative imaging of protein targets in the human brain with PET,2015,Physics in Medicine & …,iopscience.iop.org,https://iopscience.iop.org/article/10.1088/0031-9155/60/22/R363/meta,"https://scholar.google.com/scholar?cites=8835234679763371510&as_sdt=5,34&sciodt=0,34&hl=en",956,4/12/19,,,,,,,,,26,6.5,7,4,4
15,"CG Abdallah, A Jackowski, R Salas, S Gupta…",The nucleus accumbens and ketamine treatment in major depressive disorder,2017,…,nature.com,https://www.nature.com/articles/npp201749,"https://scholar.google.com/scholar?cites=2585019328395308159&as_sdt=5,34&sciodt=0,34&hl=en",957,4/12/19,,,,,,,,,15,7.5,3,5,2
0,C Petit,Brain MRI segmentation for the longitudinal follow-up of regional atrophy in Alzheimer's Disease,2014,,diva-portal.org,http://www.diva-portal.org/smash/record.jsf?pid=diva2:739648,,958,4/12/19,,,,,,,,,0,0,0,1,5
4,RL Cannon,Functional connectivity of EEG LORETA in cortical core components of the self and the default network (DNt) of the brain,2009,Doctoral Dissertations,trace.tennessee.edu,https://trace.tennessee.edu/cgi/viewcontent.cgi?article=1639&context=utk_graddiss,"https://scholar.google.com/scholar?cites=7934425365417452341&as_sdt=5,34&sciodt=0,34&hl=en",959,4/12/19,PDF,,,,,,,,4,0.4,4,1,10
36,"KC Lee, J Dretzke, L Grover…",A systematic review of objective burn scar measurements,2016,Burns & …,burnstrauma.biomedcentral.com,https://burnstrauma.biomedcentral.com/articles/10.1186/s41038-016-0036-x,"https://scholar.google.com/scholar?cites=12733349958902592838&as_sdt=5,34&sciodt=0,34&hl=en",960,4/12/19,HTML,,,,,,,,36,12,9,4,3
0,A Miglioranza,Analisi quantitativa della perfusione cerebrale da immagini di risonanza magnetica acquisite con sequenza ASL 3D GRASE,2015,,tesi.cab.unipd.it,http://tesi.cab.unipd.it/48768/,,961,4/12/19,,,,,,,,,0,0,0,1,4
0,"NMMC Gellera, C Riggio, B Castellotti, L Morandi…","APOLIPOPROTEIN E EPSILON-4 GENOTYPE IN AMYOTROPHIC LATERAL SCLEROSIS. M. Birnbaum, VE Drory, J. Chapman, AD Kor-czyn, Tel-Aviv Sourasky …",,Tenth Meeting of the …,Springer,https://link.springer.com/content/pdf/10.1007/BF03160449.pdf#page=24,,962,4/12/19,,,,,,,,,0,0,0,5,
0,"JF Huckins, AW daSilva, R Wang, W Wang…",Fusing Mobile Phone Sensing and Brain Imaging to Assess Depression in College Students,2019,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnins.2019.00248/abstract,,963,4/12/19,,,,,,,,,0,0,0,5,1
1,"FC WANG, P GERARD, O BOUQUIAUX…",Prognostic value of AMPS method in ALS patients,2005,… Lateral Sclerosis and …,orbi.uliege.be,https://orbi.uliege.be/bitstream/2268/118860/1/DUBLIN%202005.pdf,"https://scholar.google.com/scholar?cites=17717853866330673148&as_sdt=5,34&sciodt=0,34&hl=en",964,4/12/19,PDF,,,,,,,,1,0.07,0,4,14
0,AJE Combes,Brain and cervical cord myelin water imaging in neuromyelitis optica spectrum disorder,2018,,kclpure.kcl.ac.uk,https://kclpure.kcl.ac.uk/portal/files/101481984/2018_Combes_Anna_1162437_ethesis.pdf,,965,4/12/19,PDF,,,,,,,,0,0,0,1,1
0,L Kremer,"Vergleichende MR-volumetrische Untersuchung des Planum temporale bei Schizophrenie, Bipolarer Störung, Zwangserkrankung und gesunden …",2012,,d-nb.info,https://d-nb.info/1042927154/34,,966,4/12/19,PDF,,,,,,,,0,0,0,1,7
0,M Scanlon,The Clinical Utility of the Four Mountains Test in the diagnosis of dementia: Relationship to hippocampal and medial temporal lobe atrophy,2017,,discovery.ucl.ac.uk,http://discovery.ucl.ac.uk/id/eprint/10040160,,967,4/12/19,,,,,,,,,0,0,0,1,2
0,"IG Dobbins, DM Schnyer",Convergent Methods in Memory Research,2018,Stevens' Handbook of Experimental …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/9781119170174.epcn512,,968,4/12/19,,,,,,,,,0,0,0,2,1
33,"M Donix, AC Burggren, M Scharf, K Marschner…",APOE associated hemispheric asymmetry of entorhinal cortical thickness in aging and Alzheimer's disease,2013,Psychiatry Research …,Elsevier,https://www.sciencedirect.com/science/article/pii/S092549271300262X,"https://scholar.google.com/scholar?cites=1120268631081679359&as_sdt=5,34&sciodt=0,34&hl=en",969,4/12/19,HTML,,,,,,,,33,5.5,7,5,6
0,"OF CERVICAL, T SPINAL…","THEME 6 IMAGING, ELECTROPHYSIOLOGY AND MARKERS OF DISEASE PROGRESSION",2005,Amyotrophic Lateral …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/c76e/192c0242172c6f479cf9e0a3e18b85a98d00.pdf,,970,4/12/19,PDF,,,,,,,,0,0,0,3,14
0,S Budisavljevic,This electronic thesis or dissertation has been downloaded from the King's Research Portal at https://kclpure. kcl. ac. uk/portal,,kclpure.kcl.ac.uk,,https://kclpure.kcl.ac.uk/portal/files/12503001/Studentthesis-Sanja_Budisavljevic_2013.pdf,,971,4/12/19,PDF,,,,,,,,0,0,0,1,
3,D Eidelberg,Identification and uses of brain activity networks,2014,"US Patent App. 14/345,331",Google Patents,https://patents.google.com/patent/US20140350380A1/en,"https://scholar.google.com/scholar?cites=10844637476970959052&as_sdt=5,34&sciodt=0,34&hl=en",972,4/12/19,,,,,,,,,3,0.6,3,1,5
0,M Mühlberger,"Vergleichende volumetrische Untersuchung des Gyrus temporalis superior bei schizophrener Ersterkrankung, bipolarer Störung, Zwangsstörung, sowie …",2010,,publikationen.sulb.uni-saarland.de,https://publikationen.sulb.uni-saarland.de/bitstream/20.500.11880/21386/1/_Diss_FERTIG_06_10_09_Korr_wo.doc_1.pdf,,973,4/12/19,PDF,,,,,,,,0,0,0,1,9
0,EF Teel,Differential Sensitivity of ImPACT and VR Testing Modalities in Assessment of Concussion: An EEG Study,2013,,etda.libraries.psu.edu,https://etda.libraries.psu.edu/catalog/18235,,974,4/12/19,,,,,,,,,0,0,0,1,6
2,A Butts,Freesurfer Vs. Manual Tracing: Detecting Future Cognitive Decline In Healthy Older Adults At-Risk For Alzheimer's Disease,2013,,epublications.marquette.edu,http://epublications.marquette.edu/cgi/viewcontent.cgi?article=1288&context=dissertations_mu,"https://scholar.google.com/scholar?cites=16318065313725514475&as_sdt=5,34&sciodt=0,34&hl=en",975,4/12/19,PDF,,,,,,,,2,0.33,2,1,6
0,M Nakubulwa,Developing multidimensional metrics for evaluating paediatric neurodevelopmental disorders,2016,,publications.aston.ac.uk,http://publications.aston.ac.uk/28813/,,976,4/12/19,,,,,,,,,0,0,0,1,3
0,R Hicks,Examining the effects of aerobic exercise and bilateral movement on frontal alpha asymmetry,2016,,uwspace.uwaterloo.ca,https://uwspace.uwaterloo.ca/handle/10012/10426,,977,4/12/19,,,,,,,,,0,0,0,1,3
0,MN Mezue,Defining the neural correlates of pain and analgesia in health and disease,2014,,ora.ox.ac.uk,https://ora.ox.ac.uk/objects/uuid:e8dfd540-b991-49fa-8b02-0ae21e2086e0,,978,4/12/19,,,,,,,,,0,0,0,1,5
0,QK Telesford,Network theory analysis of ethanol self-administering nonhuman primates,2013,,wakespace.lib.wfu.edu,https://wakespace.lib.wfu.edu/handle/10339/39127,,979,4/12/19,,,,,,,,,0,0,0,1,6
0,"CA Bauer, TJ Brozoski",The Cerebellum As A Novel Tinnitus Modulator,,tinnitusresearch.net,,https://www.tinnitusresearch.net/images/files/migrated/meetings/files2011/5th%20TRI%20Conference%20ABSTRACTS.pdf,,980,4/12/19,PDF,,,,,,,,0,0,0,2,
58,"J Schröder, MS Buchsbaum, L Shihabuddin, C Tang…",Patterns of cortical activity and memory performance in Alzheimer's disease,2001,Biological …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006322300009835,"https://scholar.google.com/scholar?cites=540433774755183388&as_sdt=5,34&sciodt=0,34&hl=en",981,4/12/19,HTML,,,,,,,,58,3.22,12,5,18
0,W Dou,The investigation of glutamine and glutamate in the human brain using MR spectroscopy at 7 Tesla,2014,,opendata.uni-halle.de,https://opendata.uni-halle.de/bitstream/1981185920/11882/1/PhD%20Thesis.pdf,,982,4/12/19,PDF,,,,,,,,0,0,0,1,5
